county,year,month,cases,deaths
"Pulaski, Missouri",2020,4,614,30.0
"Pulaski, Missouri",2020,5,1116,31.0
"Pulaski, Missouri",2020,6,2663,30.0
"Pulaski, Missouri",2020,7,4637,31.0
"Pulaski, Missouri",2020,8,8554,33.0
"Pulaski, Missouri",2020,9,15517,110.0
"Pulaski, Missouri",2020,10,26773,259.0
"Pulaski, Missouri",2020,11,39876,418.0
"Pulaski, Missouri",2020,12,67535,783.0
"Pulaski, Missouri",2021,1,86647,977.0
"Pulaski, Missouri",2021,2,58959,776.0
"Pulaski, Virginia",2020,4,164,0.0
"Pulaski, Virginia",2020,5,339,0.0
"Pulaski, Virginia",2020,6,941,31.0
"Pulaski, Virginia",2020,7,1780,65.0
"Pulaski, Virginia",2020,8,3042,93.0
"Pulaski, Virginia",2020,9,5636,111.0
"Pulaski, Virginia",2020,10,8259,172.0
"Pulaski, Virginia",2020,11,13914,271.0
"Pulaski, Virginia",2020,12,34377,708.0
"Pulaski, Virginia",2021,1,58720,1180.0
"Pulaski, Virginia",2021,2,44454,913.0
"Pushmataha, Oklahoma",2020,4,4,0.0
"Pushmataha, Oklahoma",2020,5,44,0.0
"Pushmataha, Oklahoma",2020,6,211,0.0
"Pushmataha, Oklahoma",2020,7,1192,0.0
"Pushmataha, Oklahoma",2020,8,3540,7.0
"Pushmataha, Oklahoma",2020,9,4270,36.0
"Pushmataha, Oklahoma",2020,10,7389,120.0
"Pushmataha, Oklahoma",2020,11,10876,180.0
"Pushmataha, Oklahoma",2020,12,15513,186.0
"Pushmataha, Oklahoma",2021,1,24970,225.0
"Pushmataha, Oklahoma",2021,2,18843,250.0
"Putnam, Florida",2020,3,86,0.0
"Putnam, Florida",2020,4,1523,28.0
"Putnam, Florida",2020,5,4079,107.0
"Putnam, Florida",2020,6,6460,180.0
"Putnam, Florida",2020,7,26596,279.0
"Putnam, Florida",2020,8,49423,926.0
"Putnam, Florida",2020,9,59398,1146.0
"Putnam, Florida",2020,10,70037,1433.0
"Putnam, Florida",2020,11,76920,1646.0
"Putnam, Florida",2020,12,103931,1989.0
"Putnam, Florida",2021,1,149940,2745.0
"Putnam, Florida",2021,2,113042,2205.0
"Putnam, Georgia",2020,4,497,40.0
"Putnam, Georgia",2020,5,2143,211.0
"Putnam, Georgia",2020,6,3396,317.0
"Putnam, Georgia",2020,7,7711,429.0
"Putnam, Georgia",2020,8,15280,567.0
"Putnam, Georgia",2020,9,19828,676.0
"Putnam, Georgia",2020,10,24911,816.0
"Putnam, Georgia",2020,11,28242,856.0
"Putnam, Georgia",2020,12,35796,956.0
"Putnam, Georgia",2021,1,49438,1093.0
"Putnam, Georgia",2021,2,37964,874.0
"Putnam, Illinois",2020,5,18,0.0
"Putnam, Illinois",2020,6,30,0.0
"Putnam, Illinois",2020,7,89,0.0
"Putnam, Illinois",2020,8,397,0.0
"Putnam, Illinois",2020,9,1132,0.0
"Putnam, Illinois",2020,10,2498,0.0
"Putnam, Illinois",2020,11,5308,0.0
"Putnam, Illinois",2020,12,8983,0.0
"Putnam, Illinois",2021,1,10743,50.0
"Putnam, Illinois",2021,2,7812,80.0
"Putnam, Indiana",2020,3,33,6.0
"Putnam, Indiana",2020,4,1210,86.0
"Putnam, Indiana",2020,5,3464,173.0
"Putnam, Indiana",2020,6,4736,231.0
"Putnam, Indiana",2020,7,5920,248.0
"Putnam, Indiana",2020,8,10699,250.0
"Putnam, Indiana",2020,9,15393,272.0
"Putnam, Indiana",2020,10,21736,456.0
"Putnam, Indiana",2020,11,31816,709.0
"Putnam, Indiana",2020,12,61672,1054.0
"Putnam, Indiana",2021,1,87111,1436.0
"Putnam, Indiana",2021,2,63478,1144.0
"Putnam, Missouri",2020,6,40,0.0
"Putnam, Missouri",2020,7,118,1.0
"Putnam, Missouri",2020,8,483,31.0
"Putnam, Missouri",2020,9,901,29.0
"Putnam, Missouri",2020,10,1391,31.0
"Putnam, Missouri",2020,11,2982,30.0
"Putnam, Missouri",2020,12,5671,31.0
"Putnam, Missouri",2021,1,6459,58.0
"Putnam, Missouri",2021,2,4428,40.0
"Putnam, New York",2020,3,1105,0.0
"Putnam, New York",2020,4,16873,795.0
"Putnam, New York",2020,5,35093,1751.0
"Putnam, New York",2020,6,38760,1804.0
"Putnam, New York",2020,7,42643,1891.0
"Putnam, New York",2020,8,45315,1943.0
"Putnam, New York",2020,9,46863,1890.0
"Putnam, New York",2020,10,53512,1955.0
"Putnam, New York",2020,11,66893,1920.0
"Putnam, New York",2020,12,120471,2037.0
"Putnam, New York",2021,1,192824,2242.0
"Putnam, New York",2021,2,154603,1666.0
"Putnam, Ohio",2020,4,579,44.0
"Putnam, Ohio",2020,5,2480,390.0
"Putnam, Ohio",2020,6,3056,441.0
"Putnam, Ohio",2020,7,4680,484.0
"Putnam, Ohio",2020,8,7402,527.0
"Putnam, Ohio",2020,9,14903,598.0
"Putnam, Ohio",2020,10,27415,840.0
"Putnam, Ohio",2020,11,58107,1213.0
"Putnam, Ohio",2020,12,89806,1879.0
"Putnam, Ohio",2021,1,111768,2223.0
"Putnam, Ohio",2021,2,78221,1716.0
"Putnam, Tennessee",2020,3,140,0.0
"Putnam, Tennessee",2020,4,2716,56.0
"Putnam, Tennessee",2020,5,8270,156.0
"Putnam, Tennessee",2020,6,18584,190.0
"Putnam, Tennessee",2020,7,35471,259.0
"Putnam, Tennessee",2020,8,60435,640.0
"Putnam, Tennessee",2020,9,85609,1070.0
"Putnam, Tennessee",2020,10,124387,1624.0
"Putnam, Tennessee",2020,11,159480,2147.0
"Putnam, Tennessee",2020,12,227630,3073.0
"Putnam, Tennessee",2021,1,302243,4285.0
"Putnam, Tennessee",2021,2,209732,3289.0
"Putnam, West Virginia",2020,3,25,0.0
"Putnam, West Virginia",2020,4,399,0.0
"Putnam, West Virginia",2020,5,924,3.0
"Putnam, West Virginia",2020,6,1290,0.0
"Putnam, West Virginia",2020,7,3213,0.0
"Putnam, West Virginia",2020,8,6797,0.0
"Putnam, West Virginia",2020,9,13092,85.0
"Putnam, West Virginia",2020,10,23388,333.0
"Putnam, West Virginia",2020,11,42639,708.0
"Putnam, West Virginia",2020,12,78357,1462.0
"Putnam, West Virginia",2021,1,107254,1944.0
"Putnam, West Virginia",2021,2,79965,1455.0
"Quay, New Mexico",2020,4,52,11.0
"Quay, New Mexico",2020,5,144,31.0
"Quay, New Mexico",2020,6,146,30.0
"Quay, New Mexico",2020,7,595,31.0
"Quay, New Mexico",2020,8,1465,35.0
"Quay, New Mexico",2020,9,2075,60.0
"Quay, New Mexico",2020,10,2715,62.0
"Quay, New Mexico",2020,11,4915,78.0
"Quay, New Mexico",2020,12,9472,173.0
"Quay, New Mexico",2021,1,11569,241.0
"Quay, New Mexico",2021,2,8168,160.0
"Quebradillas, Puerto Rico",2020,5,692,0.0
"Quebradillas, Puerto Rico",2020,6,1036,0.0
"Quebradillas, Puerto Rico",2020,7,1586,0.0
"Quebradillas, Puerto Rico",2020,8,2772,0.0
"Quebradillas, Puerto Rico",2020,9,4367,0.0
"Quebradillas, Puerto Rico",2020,10,7153,0.0
"Quebradillas, Puerto Rico",2020,11,10425,0.0
"Quebradillas, Puerto Rico",2020,12,15712,0.0
"Quebradillas, Puerto Rico",2021,1,19301,0.0
"Quebradillas, Puerto Rico",2021,2,13756,0.0
"Queen Anne's, Maryland",2020,3,18,0.0
"Queen Anne's, Maryland",2020,4,796,41.0
"Queen Anne's, Maryland",2020,5,3467,310.0
"Queen Anne's, Maryland",2020,6,5723,409.0
"Queen Anne's, Maryland",2020,7,9517,691.0
"Queen Anne's, Maryland",2020,8,14633,796.0
"Queen Anne's, Maryland",2020,9,18507,780.0
"Queen Anne's, Maryland",2020,10,22532,806.0
"Queen Anne's, Maryland",2020,11,27942,798.0
"Queen Anne's, Maryland",2020,12,42734,840.0
"Queen Anne's, Maryland",2021,1,64597,969.0
"Queen Anne's, Maryland",2021,2,49143,727.0
"Quitman, Georgia",2020,4,84,16.0
"Quitman, Georgia",2020,5,258,31.0
"Quitman, Georgia",2020,6,432,30.0
"Quitman, Georgia",2020,7,698,31.0
"Quitman, Georgia",2020,8,961,31.0
"Quitman, Georgia",2020,9,942,30.0
"Quitman, Georgia",2020,10,1401,31.0
"Quitman, Georgia",2020,11,2129,30.0
"Quitman, Georgia",2020,12,2777,31.0
"Quitman, Georgia",2021,1,3833,31.0
"Quitman, Georgia",2021,2,2993,20.0
"Quitman, Mississippi",2020,3,20,0.0
"Quitman, Mississippi",2020,4,339,0.0
"Quitman, Mississippi",2020,5,627,0.0
"Quitman, Mississippi",2020,6,1372,0.0
"Quitman, Mississippi",2020,7,3774,25.0
"Quitman, Mississippi",2020,8,8589,52.0
"Quitman, Mississippi",2020,9,10847,144.0
"Quitman, Mississippi",2020,10,12724,179.0
"Quitman, Mississippi",2020,11,13682,195.0
"Quitman, Mississippi",2020,12,17120,217.0
"Quitman, Mississippi",2021,1,20881,259.0
"Quitman, Mississippi",2021,2,15106,260.0
"Rabun, Georgia",2020,3,2,0.0
"Rabun, Georgia",2020,4,207,1.0
"Rabun, Georgia",2020,5,464,30.0
"Rabun, Georgia",2020,6,968,71.0
"Rabun, Georgia",2020,7,3251,93.0
"Rabun, Georgia",2020,8,7270,112.0
"Rabun, Georgia",2020,9,9400,223.0
"Rabun, Georgia",2020,10,12634,336.0
"Rabun, Georgia",2020,11,15226,330.0
"Rabun, Georgia",2020,12,26554,443.0
"Rabun, Georgia",2021,1,41728,849.0
"Rabun, Georgia",2021,2,30523,774.0
"Racine, Wisconsin",2020,3,134,0.0
"Racine, Wisconsin",2020,4,5520,184.0
"Racine, Wisconsin",2020,5,36619,630.0
"Racine, Wisconsin",2020,6,69506,1607.0
"Racine, Wisconsin",2020,7,89935,2094.0
"Racine, Wisconsin",2020,8,126154,2538.0
"Racine, Wisconsin",2020,9,145768,2796.0
"Racine, Wisconsin",2020,10,211755,3219.0
"Racine, Wisconsin",2020,11,375539,4286.0
"Racine, Wisconsin",2020,12,548340,7128.0
"Racine, Wisconsin",2021,1,658312,9093.0
"Racine, Wisconsin",2021,2,451580,6737.0
"Radford city, Virginia",2020,3,6,0.0
"Radford city, Virginia",2020,4,45,0.0
"Radford city, Virginia",2020,5,124,0.0
"Radford city, Virginia",2020,6,255,0.0
"Radford city, Virginia",2020,7,587,0.0
"Radford city, Virginia",2020,8,3599,0.0
"Radford city, Virginia",2020,9,19778,12.0
"Radford city, Virginia",2020,10,25841,38.0
"Radford city, Virginia",2020,11,31582,56.0
"Radford city, Virginia",2020,12,41651,202.0
"Radford city, Virginia",2021,1,51996,260.0
"Radford city, Virginia",2021,2,36646,210.0
"Rains, Texas",2020,4,37,0.0
"Rains, Texas",2020,5,73,0.0
"Rains, Texas",2020,6,177,0.0
"Rains, Texas",2020,7,756,20.0
"Rains, Texas",2020,8,1648,41.0
"Rains, Texas",2020,9,1896,91.0
"Rains, Texas",2020,10,3349,149.0
"Rains, Texas",2020,11,7708,198.0
"Rains, Texas",2020,12,13383,380.0
"Rains, Texas",2021,1,19152,598.0
"Rains, Texas",2021,2,14562,456.0
