county,TotalPop,PorPop,IncomePerCap,NewPoverty
"Matanuska-Susitna Borough, Alaska",101135,1001221.1,29785.875,9.899847728283977
"Mathews County, Virginia",8830,93955.0,35262.0,10.640430351075878
"Maui County, Hawaii",164094,1647107.8,33736.882352941175,10.037586992821188
"Maunabo Municipio, Puerto Rico",11297,594756.6,9296.666666666666,52.64730459414004
"Maury County, Tennessee",87606,1146436.1,26109.529411764706,13.086273771202887
"Maverick County, Texas",57471,1407263.3,16078.666666666666,24.486494057872665
"Mayagüez Municipio, Puerto Rico",79615,4131326.3,9913.307692307691,51.89130565848144
"Mayes County, Oklahoma",40929,788619.9,22512.0,19.267998240856116
"McClain County, Oklahoma",37919,362603.6,27129.333333333332,9.562583401461008
"McCone County, Montana",1728,13305.6,28230.0,7.7
"McCook County, South Dakota",5515,50898.600000000006,28901.0,9.229120580235723
"McCormick County, South Carolina",9694,198055.6,25711.0,20.43074066432845
"McCracken County, Kentucky",65285,1124945.4,26893.41176470588,17.231299685992187
"McCreary County, Kentucky",17748,725421.1000000001,11669.5,40.873399819698
"McCulloch County, Texas",8145,133134.80000000002,25535.333333333332,16.34558624923266
"McCurtain County, Oklahoma",33026,782274.2999999999,19007.0,23.68661963301641
"McDonald County, Missouri",22753,431560.4,19507.5,18.967186744605108
"McDonough County, Illinois",31597,854523.3,22932.2,27.044444092793622
"McDowell County, North Carolina",45069,870408.2,20366.0,19.312791497481637
"McDowell County, West Virginia",19707,679688.3,13820.125,34.489688943015175
"McDuffie County, Georgia",21488,560535.8,21801.2,26.0859921816828
"McHenry County, Illinois",308043,2254162.0,35653.25,7.317686167190944
"McHenry County, North Dakota",5951,46673.5,36747.5,7.842967568475887
"McIntosh County, Georgia",14061,285452.7,25549.666666666668,20.30102410923832
"McIntosh County, North Dakota",2680,26532.0,31133.0,9.9
"McIntosh County, Oklahoma",19874,369442.6,21783.0,18.58924222602395
"McKean County, Pennsylvania",42070,710234.5,25101.0,16.882208224387924
"McKenzie County, North Dakota",11679,136765.4,34641.5,11.710369038445071
"McKinley County, New Mexico",72849,2731297.2,14470.470588235294,37.4925832887205
"McLean County, Illinois",173231,2815313.3,31471.09756097561,16.2517869203549
"McLean County, Kentucky",9361,180158.0,22881.333333333332,19.245593419506463
"McLean County, North Dakota",9607,85409.4,37073.0,8.890329967731862
"McLennan County, Texas",245720,4684868.3,22967.58,19.065881084160832
"McLeod County, Minnesota",35816,300389.8,30027.85714285714,8.387028143846326
"McMinn County, Tennessee",52569,1038233.7999999999,21577.9,19.749924860659323
"McMullen County, Texas",600,4200.0,33472.0,7.0
"McNairy County, Tennessee",25945,562122.5,19833.428571428572,21.66592792445558
"McPherson County, Kansas",28792,218239.0,28883.571428571428,7.579848569046957
"McPherson County, Nebraska",432,6912.0,27241.0,16.0
"McPherson County, South Dakota",2366,40222.0,25975.0,17.0
"Meade County, Kansas",4295,52063.1,25089.0,12.121792782305006
"Meade County, Kentucky",28452,371878.2,23678.85714285714,13.070371151412907
"Meade County, South Dakota",27066,241774.5,25467.2,8.932775437818666
"Meagher County, Montana",2000,31600.0,20095.0,15.8
"Mecklenburg County, North Carolina",1034290,14042302.5,35603.95652173913,13.576755552117877
"Mecklenburg County, Virginia",30959,523034.9,24301.333333333332,16.89443780483866
"Mecosta County, Michigan",43181,1135200.6,21145.727272727272,26.289354114077952
"Medina County, Ohio",176362,1088551.6,34007.37837837838,6.172257062178928
"Medina County, Texas",48548,612352.4,25360.625,12.61333937546346
"Meeker County, Minnesota",23105,192393.3,29173.666666666668,8.32691192382601
"Meigs County, Ohio",23234,524123.80000000005,22238.833333333332,22.558483257295347
"Meigs County, Tennessee",11830,196351.2,22507.333333333332,16.59773457311919
"Mellette County, South Dakota",2062,87841.2,14264.0,42.6
"Menard County, Illinois",12416,142048.4,31910.0,11.440753865979381
"Menard County, Texas",2123,20805.4,23613.0,9.8
"Mendocino County, California",87497,1669363.6,27472.5,19.079095283266856
"Menifee County, Kentucky",6381,127905.3,19736.0,20.044710860366713
"Menominee County, Michigan",23389,315819.2,26162.428571428572,13.502894523066399
"Menominee County, Wisconsin",4506,161647.4,16117.0,35.87381269418553
"Merced County, California",267390,6207038.6,20240.081632653062,23.213428325666627
"Mercer County, Illinois",15794,178889.6,27550.5,11.32642775737622
"Mercer County, Kentucky",21378,357455.2,25294.4,16.720703526990363
"Mercer County, Missouri",3669,64624.5,20253.5,17.613654946852
"Mercer County, New Jersey",373362,4185616.8000000003,37462.96103896104,11.210612756520483
"Mercer County, North Dakota",8637,62900.1,36545.0,7.2826328586314695
"Mercer County, Ohio",40723,303768.2,27899.11111111111,7.459376764973111
"Mercer County, Pennsylvania",113623,1564082.1,24807.233333333334,13.76554130765778
"Mercer County, West Virginia",60963,1301072.9,20867.8125,21.34200908747929
"Meriwether County, Georgia",21152,480936.10000000003,19494.0,22.737145423600605
"Merrick County, Nebraska",7829,77749.6,27323.333333333332,9.930974581683484
"Merrimack County, New Hampshire",147958,1140203.5,34238.166666666664,7.706264615634167
"Mesa County, Colorado",148798,2424687.0,28089.137931034482,16.29515853707711
"Metcalfe County, Kentucky",9990,230987.8,18574.333333333332,23.1219019019019
"Miami County, Indiana",36035,587785.7,22085.4,16.311522131261274
"Miami County, Kansas",32976,258512.9,32610.75,7.8394256428918
"Miami County, Ohio",104081,1029528.7000000001,27714.428571428572,9.891610380376823
"Miami-Dade County, Florida",2702602,51821141.1,28144.986301369863,19.174536650235588
"Middlesex County, Connecticut",164110,1210332.8,41608.47222222222,7.375131314362318
"Middlesex County, Massachusetts",1582857,13336169.9,47926.55520504732,8.425378856081124
"Middlesex County, New Jersey",837288,7457072.9,37318.69714285714,8.906222112343663
"Middlesex County, Virginia",10710,109479.2,30012.0,10.222147525676936
"Midland County, Michigan",83489,946647.3,30944.526315789473,11.33858711926122
"Midland County, Texas",159883,1394427.1,37591.346153846156,8.72154700624832
"Mifflin County, Pennsylvania",46452,627126.5,23028.25,13.500527426160337
"Milam County, Texas",24479,394412.7,23630.428571428572,16.11228808366355
"Millard County, Utah",12651,146921.6,23631.666666666668,11.613437672911234
"Mille Lacs County, Minnesota",25635,295304.3,25838.428571428572,11.519574800078018
"Miller County, Arkansas",43760,936335.2,21869.083333333332,21.39705667276051
"Miller County, Georgia",5884,139501.3,20635.333333333332,23.708582596872873
"Miller County, Missouri",24947,414789.3,23759.6,16.626820860223674
"Mills County, Iowa",14933,137336.7,31421.4,9.196859304895199
"Mills County, Texas",4887,72965.70000000001,24663.5,14.930570902394109
"Milwaukee County, Wisconsin",956586,19807534.2,25770.64527027027,20.706485564288
"Miner County, South Dakota",2255,26158.0,28633.0,11.6
"Mineral County, Colorado",834,10008.0,33018.0,12.0
"Mineral County, Montana",4194,84356.70000000001,22816.5,20.113662374821175
"Mineral County, Nevada",4471,90244.9,21753.0,20.184500111831802
"Mineral County, West Virginia",27421,409276.8,22024.85714285714,14.925670106852412
"Mingo County, West Virginia",25150,727053.3,19060.285714285714,28.908679920477137
"Minidoka County, Idaho",20448,366673.60000000003,22427.2,17.932003129890454
"Minnehaha County, South Dakota",183660,2034945.5,29809.380952380954,11.079960252640749
"Missaukee County, Michigan",14982,237113.5,21620.5,15.82655853691096
"Mississippi County, Arkansas",43534,1113428.9,20054.583333333332,25.57607617034961
"Mississippi County, Missouri",13916,429451.30000000005,18398.75,30.86025438344352
"Missoula County, Montana",114231,1846215.1,29854.7,16.162119739825442
"Mitchell County, Georgia",22574,621353.6,16384.0,27.525188269690794
"Mitchell County, Iowa",10663,89035.40000000001,27405.333333333332,8.349939041545532
"Mitchell County, Kansas",6230,93020.0,26668.0,14.930979133226325
"Mitchell County, North Carolina",15155,232936.6,22230.5,15.370280435499835
"Mitchell County, Texas",8774,69757.7,25730.5,7.95050148165033
"Mobile County, Alabama",414328,8070101.6,22688.09649122807,19.47756753103821
"Moca Municipio, Puerto Rico",37676,2173684.5,8047.0,57.69414215946491
"Modoc County, California",9017,163717.9,22701.25,18.15658201175557
"Moffat County, Colorado",13056,132828.2,27180.75,10.173728553921569
"Mohave County, Arizona",204691,3817223.7,23733.39534883721,18.64871293803831
"Moniteau County, Missouri",15904,197266.6,21444.25,12.403584004024145
"Monmouth County, New Jersey",627551,4758029.0,45793.181818181816,7.581900116484556
"Mono County, California",14058,138872.7,30660.333333333332,9.878553137003841
"Monona County, Iowa",8865,132057.5,27266.0,14.896503102086859
"Monongalia County, West Virginia",103715,2349516.3,28370.708333333332,22.65358241334426
"Monroe County, Alabama",21745,734274.2999999999,16451.14285714286,33.76750057484479
"Monroe County, Arkansas",7420,212459.0,20988.333333333332,28.633288409703503
"Monroe County, Florida",76745,978393.7,43101.68965517241,12.748631181184441
"Monroe County, Georgia",26795,364560.1,29469.2,13.605527150587795
"Monroe County, Illinois",33739,179157.7,36396.166666666664,5.310106997836332
"Monroe County, Indiana",144436,4153162.2,27357.09677419355,28.75434240770999
"Monroe County, Iowa",7912,86392.9,26502.0,10.919223963599595
"Monroe County, Kentucky",10645,250588.8,22729.25,23.540516674495066
"Monroe County, Michigan",149619,1684433.2,28569.0,11.258150368602918
"Monroe County, Mississippi",35967,694869.6,21547.444444444445,19.319643006088913
"Monroe County, Missouri",8676,112834.5,22233.666666666668,13.005359612724758
"Monroe County, New York",748680,11274103.6,28638.79057591623,15.05864134209542
"Monroe County, Ohio",14239,280813.5,23347.0,19.721434089472574
"Monroe County, Pennsylvania",167306,1874409.7,27773.21212121212,11.203481644412035
"Monroe County, Tennessee",45698,934058.5,20182.571428571428,20.43981137030067
"Monroe County, West Virginia",13517,233276.9,22960.333333333332,17.258038026189244
"Monroe County, Wisconsin",45303,571836.9,26576.0,12.622495198993445
"Montague County, Texas",19406,301010.4,26417.833333333332,15.511202720807999
"Montcalm County, Michigan",62956,1106875.9,21593.846153846152,17.581738039265517
"Monterey County, California",433168,6174454.5,29592.760869565216,14.25417967162856
"Montezuma County, Colorado",25770,432961.4,23626.571428571428,16.800985642219636
"Montgomery County, Alabama",227120,4724804.4,25698.723076923077,20.803119056005638
"Montgomery County, Arkansas",9059,162915.9,21461.333333333332,17.983872392096256
"Montgomery County, Georgia",8962,175497.7,21483.666666666668,19.582425797812988
"Montgomery County, Illinois",29173,467931.2,24227.125,16.039872484831864
"Montgomery County, Indiana",38288,396454.7,25610.333333333332,10.354541893021313
"Montgomery County, Iowa",10239,169462.8,25781.75,16.550717843539406
"Montgomery County, Kansas",33463,589387.7,21845.923076923078,17.613115978842302
"Montgomery County, Kentucky",27550,635191.6,21695.833333333332,23.055956442831214
"Montgomery County, Maryland",1039198,7267025.9,53327.31627906977,6.992917519086834
"Montgomery County, Mississippi",10309,263936.89999999997,22429.666666666668,25.60257056940537
"Montgomery County, Missouri",11618,186058.5,21787.0,16.014675503529006
"Montgomery County, New York",49500,974771.0,23977.3125,19.692343434343435
"Montgomery County, North Carolina",27445,582750.1,21236.666666666668,21.233379486245216
"Montgomery County, Ohio",531987,9804312.6,26662.098684210527,18.42960937015378
"Montgomery County, Pennsylvania",818677,5201475.1,44292.76303317535,6.353513168196981
"Montgomery County, Tennessee",192120,2746577.3,24245.871794871793,14.296155007287112
"Montgomery County, Texas",535187,5548291.5,38403.28813559322,10.367014707008952
"Montgomery County, Virginia",97692,2120965.4,28993.6875,21.710737829095525
"Montmorency County, Michigan",9290,140307.5,23019.8,15.103067814854683
"Montour County, Pennsylvania",18302,191722.7,31684.25,10.475505409244892
"Montrose County, Colorado",40908,729634.0,24870.7,17.83597340373521
"Moody County, South Dakota",6496,103432.0,27723.5,15.922413793103448
"Moore County, North Carolina",94191,1248865.7,33277.666666666664,13.258864435030947
"Moore County, Tennessee",6302,48525.100000000006,31013.0,7.6999523960647425
"Moore County, Texas",22016,372918.5,21881.0,16.93852198401163
"Mora County, New Mexico",4605,93481.5,16019.0,20.3
"Morehouse Parish, Louisiana",26290,725781.9,18880.125,27.606766831494866
"Morgan County, Alabama",119157,2008591.4000000001,24843.037037037036,16.856679842560656
"Morgan County, Colorado",28123,262464.2,25484.75,9.332724104825232
"Morgan County, Georgia",18013,240813.1,29825.2,13.368850274801533
"Morgan County, Illinois",34442,542329.0,26256.6,15.746152952790197
"Morgan County, Indiana",69533,821353.2,26399.69230769231,11.812422878345533
"Morgan County, Kentucky",13281,337297.8,17639.0,25.397018296815
"Morgan County, Missouri",20097,512565.69999999995,20912.4,25.504587749415332
"Morgan County, Ohio",14773,318093.0,22114.25,21.532051715968322
"Morgan County, Tennessee",21639,488905.3,19298.4,22.593710430241693
"Morgan County, Utah",11014,26692.8,29773.5,2.4235336844016704
"Morgan County, West Virginia",17510,193769.9,23751.5,11.066242147344374
"Morovis Municipio, Puerto Rico",31785,1565587.4,8608.5,49.255541922290384
"Morrill County, Nebraska",4903,46088.2,25120.0,9.399999999999999
"Morris County, Kansas",5605,54636.7,26454.5,9.747850133809099
"Morris County, New Jersey",498847,2328709.6,53806.33,4.668184032378665
"Morris County, Texas",12530,198331.7,22126.333333333332,15.828547486033521
"Morrison County, Minnesota",32880,378341.4,27556.375,11.506733576642336
"Morrow County, Ohio",34935,337342.0,24658.666666666668,9.656275941033348
"Morrow County, Oregon",11153,163938.5,23171.5,14.699049583071819
"Morton County, Kansas",2931,23448.0,23038.0,8.0
"Morton County, North Dakota",30059,236778.8,36678.2,7.8771349678964695
"Motley County, Texas",1114,13590.8,25908.0,12.2
"Moultrie County, Illinois",14711,177858.9,26310.25,12.090197811161715
"Mountrail County, North Dakota",9986,111294.2,36672.666666666664,11.145023032245144
"Mower County, Minnesota",39386,514428.5,29385.909090909092,13.061201949931448
"Muhlenberg County, Kentucky",31153,641483.8,20389.333333333332,20.59139729721054
"Multnomah County, Oregon",788459,12989600.1,36739.55882352941,16.474667801369506
"Murray County, Georgia",39444,710924.9,19396.125,18.023651252408477
"Murray County, Minnesota",8394,69085.30000000002,31130.333333333332,8.230319275673102
"Murray County, Oklahoma",13797,195065.8,24648.333333333332,14.138276436906573
"Muscatine County, Iowa",42923,453727.7,27601.0,10.570735969060877
"Muscogee County, Georgia",198647,4261537.9,22242.30188679245,21.452817812501575
"Muskegon County, Michigan",172707,3297979.6,22551.261904761905,19.095807350020557
"Muskingum County, Ohio",85933,1424711.1,22119.105263157893,16.579324590087626
"Muskogee County, Oklahoma",69471,1499983.3,20822.5625,21.591502929279844
"Musselshell County, Montana",4766,82797.0,23583.0,17.372429710449016
"Nacogdoches County, Texas",65411,1716486.5,22792.53846153846,26.241557230435248
"Naguabo Municipio, Puerto Rico",26584,1311236.7,10221.5,49.32428152272043
"Nance County, Nebraska",3569,41757.3,26852.0,11.700000000000001
"Nantucket County, Massachusetts",10912,122187.40000000001,54796.6,11.197525659824048
"Napa County, California",141005,1179937.6,43112.2,8.368055033509451
"Naranjito Municipio, Puerto Rico",29112,1381797.0,8782.2,47.464859851607585
"Nash County, North Carolina",94125,1499696.4,24569.555555555555,15.933029482071712
"Nassau County, Florida",78435,894903.1,37633.0,11.409486836233825
"Nassau County, New York",1363069,7991071.600000001,47631.16129032258,5.862558388460159
